area,centroid_r,centroid_c,dist_center,boundary_frac,color_frac_among_nonbg,is_rarest_color,is_unique_color,bbox_h,bbox_w,bbox_aspect,fill_ratio,color,n_pixels_same_color_grid,task_id,component_id,n_subjects_touched,n_subjects_total,mean_touch_priority,median_touch_priority
1,15.0,28.0,13.509256086106296,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,196,2,190,0.08911724036450974,0.08911724036450974
1,17.0,4.0,10.793516572461451,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,197,3,190,0.6756486690040434,0.6211228896741264
1,17.0,12.0,3.5355339059327378,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,198,4,190,0.6671699877246471,0.7275974185316059
1,17.0,20.0,6.041522986797286,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,199,3,190,0.3763669860103493,0.3855516293678838
1,17.0,28.0,13.729530217745982,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,200,3,190,0.20720914302873136,0.14487632508833923
1,19.0,4.0,11.423659658795863,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,201,2,190,0.527241279015799,0.527241279015799
1,19.0,12.0,5.1478150704935,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,202,2,190,0.5335506832322907,0.5335506832322907
1,19.0,20.0,7.106335201775948,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,203,3,190,0.3340260745388906,0.38594424813506084
1,19.0,28.0,14.230249470757707,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,204,2,190,0.09342057583627453,0.09342057583627453
1,21.0,4.0,12.349089035228468,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,205,2,190,0.5285095545255329,0.5285095545255329
1,21.0,12.0,6.96419413859206,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,206,3,190,0.3433478417421527,0.3169877408056042
1,21.0,20.0,8.514693182963201,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,207,4,190,0.4839692152032854,0.5165017667844523
1,21.0,28.0,14.983324063771697,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,208,2,190,0.09409992319524292,0.09409992319524292
1,23.0,4.0,13.509256086106296,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,209,5,190,0.5802844201083841,0.6234786022771889
1,23.0,12.0,8.860022573334675,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,210,3,190,0.40680886384160214,0.318739054290718
1,23.0,20.0,10.124228365658293,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,211,6,190,0.4948448597057678,0.3964897428347075
1,23.0,28.0,15.953056133543816,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,212,4,190,0.2822777007999113,0.09183462980038326
1,25.0,4.0,14.849242404917497,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,213,6,190,0.5879263654438923,0.5310461055450009
1,25.0,12.0,10.793516572461451,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,214,3,190,0.4006725747813571,0.3204903677758319
1,25.0,20.0,11.853269591129697,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,215,3,190,0.2523621837532621,0.1856839121190645
1,25.0,28.0,17.10263137648707,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,216,3,190,0.06272630722022289,0.07705779334500876
1,27.0,4.0,16.32482771731451,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,217,2,190,0.533099618589089,0.533099618589089
1,27.0,12.0,12.747548783981962,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,218,2,190,0.5156555873913681,0.5156555873913681
1,27.0,20.0,13.656500283747663,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,219,2,190,0.2977666111774644,0.2977666111774644
1,27.0,28.0,18.398369492974098,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,220,4,190,0.4495506742784528,0.366363461808511
1,29.0,4.0,17.902513789968157,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,221,2,190,0.40500001031397814,0.40500001031397814
1,29.0,12.0,14.713938969562161,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,222,2,190,0.5257577851625861,0.5257577851625861
1,29.0,20.0,15.508062419270823,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,223,2,190,0.29942750545437546,0.29942750545437546
1,29.0,28.0,19.81161275615895,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,5,60,ca8f78db,224,2,190,0.09662100324752791,0.09662100324752791
1,1.0,7.0,15.443445211480501,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,225,3,190,0.3820093835317311,0.333805811481219
1,1.0,15.0,13.509256086106296,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,226,3,190,0.39806212080709996,0.35294117647058826
1,1.0,23.0,15.953056133543816,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,227,178,190,0.5585364300846836,0.6224991224991225
1,3.0,7.0,13.729530217745982,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,228,3,190,0.41334729928651814,0.3841247342310418
1,3.0,15.0,11.510864433221338,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,229,5,190,0.4558029557483841,0.371367824238129
1,3.0,23.0,14.300349646075091,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,230,178,190,0.6251322588210216,0.6730263157894737
1,5.0,7.0,12.103718436910205,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,231,3,190,0.3491656045547389,0.39759036144578314
1,5.0,15.0,9.513148795220223,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,232,8,190,0.47112430791481663,0.44847897076626236
1,5.0,23.0,12.747548783981962,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,233,178,190,0.7142051289175044,0.7923220023676645
1,7.0,7.0,10.606601717798213,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,234,3,190,0.47890616569321365,0.5268943855516294
1,7.0,15.0,7.516648189186454,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,235,5,190,0.5288510220358156,0.569377990430622
1,7.0,23.0,11.335784048754634,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,236,5,190,0.42671241400910487,0.3815789473684211
1,9.0,7.0,9.300537618869138,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,237,3,190,0.7075686635903508,0.6313485113835376
1,9.0,15.0,5.522680508593631,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,238,2,190,0.6167973791493992,0.6167973791493992
1,9.0,23.0,10.124228365658293,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,239,2,190,0.4595380919277994,0.4595380919277994
1,11.0,7.0,8.276472678623424,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,240,3,190,0.43399810173518977,0.5296427169218688
1,11.0,15.0,3.5355339059327378,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,241,3,190,0.45067151616711776,0.5783274440518257
1,11.0,23.0,9.192388155425117,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,242,3,190,0.3530928693505182,0.28425598743619945
1,13.0,7.0,7.648529270389178,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,243,5,190,0.38906654448246025,0.5263157894736842
1,13.0,15.0,1.5811388300841898,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,244,3,190,0.4640124763896054,0.5779348252846486
1,13.0,23.0,8.631338250816034,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,245,4,190,0.47083963168059084,0.5034410869007664
1,15.0,7.0,7.516648189186454,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,246,2,190,0.7283091883105497,0.7283091883105497
1,15.0,15.0,0.7071067811865476,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,247,3,190,0.63590682747616,0.6650717703349283
1,15.0,23.0,8.514693182963201,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,248,2,190,0.5704752406079197,0.5704752406079197
1,17.0,7.0,7.905694150420948,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,249,2,190,0.4653801010357297,0.4653801010357297
1,17.0,15.0,2.5495097567963922,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,250,1,190,0.5626226933647428,0.5626226933647428
1,17.0,23.0,8.860022573334675,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,251,2,190,0.497765454432741,0.497765454432741
1,19.0,7.0,8.74642784226795,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,252,5,190,0.6461564148029446,0.657243816254417
1,19.0,15.0,4.527692569068709,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,253,2,190,0.6782489202983902,0.6782489202983902
1,19.0,23.0,9.617692030835672,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,254,3,190,0.42707879739681864,0.26305457400863763
1,21.0,7.0,9.924716620639604,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,255,2,190,0.5151820038959334,0.5151820038959334
1,21.0,15.0,6.519202405202649,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,256,4,190,0.5646281387588739,0.6676953278366706
1,21.0,23.0,10.700467279516348,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,257,2,190,0.3122478506441112,0.3122478506441112
1,23.0,7.0,11.335784048754634,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,258,3,190,0.5429481394262748,0.6607773851590106
1,23.0,15.0,8.514693182963201,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,259,2,190,0.45213640538736394,0.45213640538736394
1,23.0,23.0,12.020815280171307,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,260,177,190,0.73777970591297,0.8082191780821918
1,25.0,7.0,12.90348790056394,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,261,2,190,0.4142569028973929,0.4142569028973929
1,25.0,15.0,10.51189802081432,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,262,4,190,0.666718666194109,0.7901992540243423
1,25.0,23.0,13.509256086106296,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,263,178,190,0.6660561814137466,0.7123287671232876
1,27.0,7.0,14.577379737113251,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,264,1,190,0.6588142913231253,0.6588142913231253
1,27.0,15.0,12.509996003196804,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,265,2,190,0.7756883097762073,0.7756883097762073
1,27.0,23.0,15.116216457830975,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,266,2,190,0.6134864546525324,0.6134864546525324
1,29.0,7.0,16.32482771731451,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,267,1,190,0.3678837848449156,0.3678837848449156
1,29.0,15.0,14.508618128546908,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,268,1,190,0.36670592854338435,0.36670592854338435
1,29.0,23.0,16.80773631397161,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,6,45,ca8f78db,269,1,190,0.2524538672948567,0.2524538672948567
1,1.0,2.0,18.398369492974098,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,270,4,190,0.3651436864849187,0.3392884160568248
1,1.0,10.0,14.230249470757707,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,271,4,190,0.3292739825419214,0.3439419474303411
1,1.0,18.0,13.946325680981353,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,272,31,190,0.2984945350457847,0.27380952380952384
1,1.0,26.0,17.7341478509682,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,273,3,190,0.1868920018831831,0.20808794660384766
1,3.0,2.0,16.98528775146303,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,274,4,190,0.41146769466404537,0.41788012357582793
1,3.0,10.0,12.349089035228468,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,275,3,190,0.3466840349412524,0.3520140105078809
1,3.0,18.0,12.020815280171307,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,276,178,190,0.27832417542056453,0.2222222222222222
1,3.0,26.0,16.263455967290593,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,277,3,190,0.18948470483428578,0.20769532783667058
1,5.0,2.0,15.700318468107582,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,278,5,190,0.2828727624805425,0.39325842696629215
1,5.0,10.0,10.51189802081432,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,279,3,190,0.42810777835249353,0.39617292700212614
1,5.0,18.0,10.124228365658293,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,280,179,190,0.30200465845172125,0.2558139534883721
1,5.0,26.0,14.916433890176299,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,281,4,190,0.23676169656420903,0.23563080702217168
1,7.0,2.0,14.577379737113251,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,282,4,190,0.3191361335980727,0.3694526951162217
1,7.0,10.0,8.74642784226795,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,283,3,190,0.40495923367375486,0.34851138353765326
1,7.0,18.0,8.276472678623424,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,284,181,190,0.3285602269297163,0.2839506172839506
1,7.0,26.0,13.729530217745982,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,285,3,190,0.1652379869898822,0.15901060070671377
1,9.0,2.0,13.656500283747663,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,286,20,190,0.28550918767096867,0.28189493433395874
1,9.0,10.0,7.106335201775948,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,287,3,190,0.3500827885641975,0.3467600700525394
1,9.0,18.0,6.519202405202649,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,288,6,190,0.3983036428535487,0.24107142857142858
1,9.0,26.0,12.747548783981962,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,289,3,190,0.15629291572409873,0.15940321947389086
1,11.0,2.0,12.98075498574717,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,290,179,190,0.28377315869339464,0.16
1,11.0,10.0,5.70087712549569,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,291,4,190,0.27783389347947296,0.2193793782837128
1,11.0,18.0,4.949747468305833,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,292,3,190,0.26114686426164996,0.2084063047285464
1,11.0,26.0,12.020815280171307,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,293,4,190,0.18240495678349916,0.12869317771603142
1,13.0,2.0,12.589678312014172,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,294,181,190,0.30856488791280606,0.2
1,13.0,10.0,4.743416490252569,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,295,4,190,0.4246547892585894,0.4725710065823808
1,13.0,18.0,3.8078865529319543,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,296,3,190,0.21452196193404408,0.21015761821366025
1,13.0,26.0,11.597413504743201,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,297,4,190,0.1827645818678959,0.1282101397406516
1,15.0,2.0,12.509996003196804,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,298,33,190,0.3462798666155012,0.37349397590361444
1,15.0,10.0,4.527692569068709,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,299,3,190,0.5860286376414127,0.5696898311739301
1,15.0,18.0,3.5355339059327378,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,300,4,190,0.5848451183616816,0.567988074204947
1,15.0,26.0,11.510864433221338,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,301,4,190,0.4382781282565772,0.3297086207863593
1,17.0,2.0,12.747548783981962,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,302,4,190,0.44712547237043493,0.4770443507935231
1,17.0,10.0,5.1478150704935,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,303,5,190,0.5830810603895235,0.5980861244019139
1,17.0,18.0,4.301162633521313,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,304,3,190,0.21919775204538386,0.1987740805604203
1,17.0,26.0,11.76860229593982,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,305,3,190,0.2481611200220608,0.17039654495484885
1,19.0,2.0,13.285330255586423,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,306,2,190,0.4757760752837891,0.4757760752837891
1,19.0,10.0,6.363961030678928,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,307,2,190,0.5203955479369637,0.5203955479369637
1,19.0,18.0,5.70087712549569,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,308,3,190,0.3314403530612231,0.3910482921083628
1,19.0,26.0,12.349089035228468,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,309,4,190,0.33246483980644914,0.3443231532895844
1,21.0,2.0,14.089002803605371,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,310,2,190,0.4745077997740551,0.4745077997740551
1,21.0,10.0,7.905694150420948,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,311,4,190,0.5010284269917764,0.5373840451009635
1,21.0,18.0,7.3824115301167,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,312,3,190,0.2438434186202901,0.19527145359019266
1,21.0,26.0,13.209844813622906,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,313,24,190,0.480221132777517,0.45625000000000004
1,23.0,2.0,15.116216457830975,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,314,4,190,0.49729165136978337,0.47323952426432114
1,23.0,10.0,9.617692030835672,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,315,4,190,0.5260837163592237,0.5343644561061157
1,23.0,18.0,9.192388155425117,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,316,5,190,0.4412063532017753,0.4071456615626227
1,23.0,26.0,14.300349646075091,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,317,180,190,0.5343550712301939,0.4807407407407407
1,25.0,2.0,16.32482771731451,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,318,3,190,0.37016368154628987,0.4457092819614711
1,25.0,10.0,11.423659658795863,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,319,3,190,0.42679663741688906,0.3327495621716287
1,25.0,18.0,11.067971810589327,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,320,3,190,0.2529140158571312,0.19176882661996497
1,25.0,26.0,15.572411502397436,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,321,178,190,0.5426319676208078,0.5
1,27.0,2.0,17.67766952966369,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,322,3,190,0.518895392711593,0.5064782096584217
1,27.0,10.0,13.285330255586423,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,323,2,190,0.5309974579481922,0.5309974579481922
1,27.0,18.0,12.98075498574717,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,324,4,190,0.5185438693445913,0.4720789821217569
1,27.0,26.0,16.98528775146303,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,325,6,190,0.440576957033336,0.4146739130434783
1,29.0,2.0,19.144189719076646,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,326,2,190,0.4696310071187077,0.4696310071187077
1,29.0,10.0,15.182226450688976,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,327,2,190,0.525606685383099,0.525606685383099
1,29.0,18.0,14.916433890176299,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,328,2,190,0.4525940342575345,0.4525940342575345
1,29.0,26.0,18.506755523321747,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,7,60,ca8f78db,329,3,190,0.28921599791794494,0.18767177071063998
1,1.0,5.0,16.507574019219177,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,330,4,190,0.3593360976464318,0.32991621443161967
1,1.0,13.0,13.583077707206124,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,331,3,190,0.3979809675293486,0.3543586109142452
1,1.0,21.0,14.983324063771697,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,332,3,190,0.36902315845061356,0.30049610205527993
1,1.0,29.0,19.81161275615895,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,333,4,190,0.3041531596730884,0.2749212442225982
1,3.0,5.0,14.916433890176299,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,334,4,190,0.31454879216206283,0.3513740404700629
1,3.0,13.0,11.597413504743201,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,335,4,190,0.506386268759038,0.4521339711374601
1,3.0,21.0,13.209844813622906,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,336,4,190,0.40644272244160085,0.39266422829748104
1,3.0,29.0,18.506755523321747,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,337,3,190,0.29595542886257603,0.2430900070871722
1,5.0,5.0,13.435028842544403,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,338,3,190,0.49099503455562044,0.519434628975265
1,5.0,13.0,9.617692030835672,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,339,4,190,0.3919267994488064,0.3682967162768722
1,5.0,21.0,11.510864433221338,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,340,8,190,0.4821929853555962,0.40532295392383755
1,5.0,29.0,17.334935823359714,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,341,4,190,0.32736602387903424,0.3175029529884243
1,7.0,5.0,12.103718436910205,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,342,3,190,0.26941103202439753,0.32104890148830617
1,7.0,13.0,7.648529270389178,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,343,4,190,0.507494525136372,0.5623070955040455
1,7.0,21.0,9.924716620639604,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,344,5,190,0.3454949000962577,0.3877551020408163
1,7.0,29.0,16.32482771731451,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,345,3,190,0.3137375303178104,0.23812898653437278
1,9.0,5.0,10.977249200050075,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,346,2,190,0.3558724697233172,0.3558724697233172
1,9.0,13.0,5.70087712549569,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,347,3,190,0.5263864835218484,0.5892857142857143
1,9.0,21.0,8.514693182963201,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,348,5,190,0.4650618657340841,0.4609344326658814
1,9.0,29.0,15.508062419270823,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,349,2,190,0.37172711689243965,0.37172711689243965
1,11.0,5.0,10.124228365658293,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,350,3,190,0.2630630485428939,0.08166470357283079
1,11.0,13.0,3.8078865529319543,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,351,3,190,0.45618775881617024,0.5952100510404398
1,11.0,21.0,7.3824115301167,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,352,3,190,0.4126596289476141,0.46329014526894385
1,11.0,29.0,14.916433890176299,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,353,3,190,0.297079996114706,0.10208087946603847
1,13.0,5.0,9.617692030835672,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,354,3,190,0.2934387288601071,0.08205732234000786
1,13.0,13.0,2.1213203435596424,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,355,4,190,0.42526940551307413,0.4450718830484499
1,13.0,21.0,6.670832032063167,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,356,5,190,0.49285926500207317,0.49333333333333335
